time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,1.95865257161,1.42822147157,23.1037255992,0.156820050423,6.18646841339,0.0,1.88322727709,1.79980717271,5.60460773434,0.0780851971629,-0.0272809054871,0.0,489.8379823781126,488.7923615727324,490.02131628206877,489.06150604138037
3.900000000000003,2.07399891976,1.54008816964,23.4469470713,0.161905813151,6.18505995575,0.0,1.96167907408,1.92943592717,5.83464191057,0.0955642594324,-0.0167806239993,0.0,509.86617057945296,510.6159270381417,510.51148109175034,511.7621122840769
3.960000000000003,2.19321378995,1.65843242053,23.7952830187,0.167882431714,6.18407251879,0.0,2.01221976531,2.01583722673,5.77664529,0.106668922403,-0.0158183514292,0.0,425.8752868340657,425.95768116607843,425.1813736525252,426.1408672546886
4.020000000000002,2.31593894825,1.78284287913,24.1447515273,0.174414816904,6.18337529863,0.0,2.07860551169,2.13169132159,5.871511234,0.112949096201,-0.00432514671796,0.0,473.9665728705303,474.8493589852002,473.82708685514325,474.3193499148032
4.080000000000001,2.44230407039,1.91372516483,24.4964541928,0.180881704836,6.18291949025,0.0,2.13355823344,2.23157477917,5.85175554327,0.0946732915851,-0.0151094742124,0.0,439.7416896905159,438.84734043745567,441.3969060659644,439.89590600020426
4.14,2.57212251163,2.05097556671,24.848441094,0.186056542861,6.18215187309,0.0,2.19373604618,2.34384917856,5.88071053106,0.0585164316065,-0.00852345543157,0.0,455.80146426062646,456.3277385429369,457.1842600758673,454.2991269559757
4.199999999999998,2.70569341721,2.19529057529,25.2034594126,0.189416188902,6.18201410456,0.0,2.25856508275,2.46683696343,5.95260362859,0.0504030376551,0.00790900043095,0.0,469.20515004500993,470.4794693136927,470.5944455865922,469.96779479493114
4.259999999999997,2.8434700964,2.34764353624,25.5659152977,0.192289002192,6.18260126719,0.0,2.33377020131,2.61165700568,6.128035465,0.0422874784145,0.013298165975,0.0,501.96383432453007,502.35470775697854,501.9590823027479,501.37077976290607
4.319999999999996,2.98518612797,2.50769478794,25.9335319334,0.194345226479,6.18353865927,0.0,2.38996468368,2.72351158184,6.12568112446,0.00901458285392,0.0199089043127,0.0,450.3501504818084,450.8845779363876,452.0527390004658,449.3633281823526
4.379999999999995,3.13017050662,2.67432689303,26.3002501625,0.194971180298,6.18487899237,0.0,2.44269860356,2.83088180599,6.09828978422,0.0131275607055,0.026802373424,0.0,442.02404688291034,442.5919383819922,443.3294121650061,443.6671945751719
4.439999999999993,3.27820780183,2.84724623414,26.6645491662,0.195219010955,6.18640146719,0.0,2.49172295656,2.93311648597,6.04519687689,-0.0278736391792,0.0223545236253,0.0,434.51497628803656,434.1419676021237,436.19529936836534,432.7568256865504
4.499999999999992,3.42886287963,3.02570267328,27.0227364327,0.193535371839,6.18865838941,0.0,2.53001428787,3.01539273139,5.89519181363,-0.0284372641482,0.057713296885,0.0,398.3489268344127,401.5709561385607,401.0722733311088,401.02076582072516
4.559999999999991,3.58196320174,3.20945023384,27.3739440823,0.191571532384,6.19226125443,0.0,2.57304129458,3.10938334513,5.81218900428,-0.0431093588885,0.0643478858322,0.0,421.52786540123753,422.10370802204994,422.8418495869291,421.5751352461945
4.6199999999999894,3.73770290096,3.39905198394,27.7215527153,0.188611899473,6.19610204847,0.0,2.61791770142,3.21038966947,5.77500238865,-0.0662008935801,0.0633357144013,0.0,436.5971043480726,436.5156998149014,436.9892324742924,435.05787987109073
4.679999999999988,3.89597734261,3.59446606208,28.0660261594,0.184589133846,6.20023180042,0.0,2.65755579808,3.3030670748,5.70789140868,-0.068791550864,0.0780153539794,0.0,424.1726549060385,425.43550807507376,426.8232561324606,426.5984805219021
4.739999999999987,4.05672087826,3.79573609385,28.4085353982,0.180537606228,6.20457083481,0.0,2.70009561929,3.40546681398,5.70917482762,-0.0651076179905,0.057379909133,0.0,447.3799900353708,445.7001412950307,447.74122382857007,448.03752259312944
4.799999999999986,4.21980306867,4.00276583384,28.7495405192,0.1763710599,6.20860530324,0.0,2.73563661407,3.49514369613,5.65803250897,-0.0799402057407,0.0819321305157,0.0,429.2023839830359,431.2850026002972,430.23505071313735,428.97312049775314
4.859999999999984,4.38508960211,4.21544789723,29.0895517859,0.171735353074,6.21386779631,0.0,2.77338076577,3.59370613763,5.67572339118,-0.07238375483,0.0972883250247,0.0,450.56594987214584,451.81217371818724,451.3121909059142,451.9171653670248
4.919999999999983,4.55250027242,4.43386987219,29.4302584149,0.167309708525,6.22019227872,0.0,2.80636303462,3.68652685264,5.68129292231,-0.0766659201651,0.11804545089,0.0,447.1813558560715,448.87878685513715,447.0206638853043,446.6672888594911
4.979999999999982,4.72173525215,4.65769681474,29.7709601235,0.162854754719,6.22733187703,0.0,2.83411644487,3.77387899232,5.67564826831,-0.0698101272143,0.120822938638,0.0,443.01964666454495,443.2607893240961,443.6602107753831,444.21854927059655
5.0399999999999805,4.89255604534,4.88684652515,30.1124612411,0.158350342605,6.23441247347,0.0,2.85916875187,3.86391235989,5.70773553424,-0.088505864258,0.111695492697,0.0,455.91508122318066,455.1971643536156,455.29154495510073,453.78849621373286
